Order_ID,Customer_ID,Date,Customer_Age,Gender,City,Department,Product,Category,Quantity,Unit_Price,Discount_Percent,Payment_Method,Order_Status,Rating,Delivery_Days,Employee_Experience,Gross_Amount,Discount_Amount,Net_Amount
ORD10609,CUST1259,2025-07-27,40.0,Male,Peshawar,IT,Monitor,Accessories,7,240533.6,8.08,EasyPaisa,Returned,3.8,4.0,3,1683735.2,136045.8,1547689.4
ORD10610,CUST1260,2025-07-28,46.0,Male,Rawalpindi,HR,Laptop,Office,1,127485.28,8.33,JazzCash,Completed,3.1,3.0,6,127485.28,10619.52,116865.76
ORD10611,CUST1261,2025-07-29,60.0,Male,Sialkot,Sales,Webcam,Accessories,5,113479.79,28.0,Card,Cancelled,4.5,2.0,13,567398.95,158871.71,408527.24
ORD10612,CUST1262,2025-07-30,28.0,Male,Faisalabad,Operations,Keyboard,Electronics,1,70034.23,21.71,Cash,Completed,2.2,10.0,13,70034.23,15204.43,54829.8
ORD10613,CUST1263,2025-07-31,35.0,Female,Islamabad,Finance,Phone,Accessories,7,239738.53,17.32,Bank Transfer,Completed,1.3,12.0,7,1678169.71,290658.99,1387510.72
ORD10614,CUST1264,2025-08-01,64.0,Male,Karachi,Finance,Printer,Electronics,7,36132.17,19.43,Card,Completed,4.7,9.0,2,252925.19,49143.36,203781.83
ORD10615,CUST1265,2025-08-01,29.0,Male,Karachi,Sales,Phone,Accessories,3,145167.48,0.88,Cash,Completed,2.5,1.0,6,435502.44,3832.42,431670.02
ORD10616,CUST1266,2025-08-02,26.0,Male,Islamabad,IT,Tablet,Office,5,70996.29,18.54,Cash,Pending,3.3,2.0,2,354981.45,65813.56,289167.89
ORD10617,CUST1267,2025-08-03,27.0,Male,Karachi,Finance,Smartwatch,Office,4,70112.57,15.29,Cash,Returned,4.2,,7,280450.28,42880.85,237569.43
ORD10618,CUST1268,2025-08-04,61.0,Female,Rawalpindi,Marketing,Laptop,Accessories,2,101539.66,16.37,Card,Completed,2.3,7.0,0,203079.32,33244.08,169835.24
ORD10619,CUST1269,2025-08-05,34.0,Female,Karachi,Finance,Phone,Office,3,249698.84,10.78,Bank Transfer,Completed,3.9,12.0,0,749096.52,80752.6,668343.92
ORD10620,CUST1270,2025-08-06,55.0,Female,Burewala,Marketing,Headphones,Office,7,14214.09,2.44,Bank Transfer,Pending,1.5,1.0,13,99498.63,2427.77,97070.86
ORD10621,CUST1271,2025-08-07,24.0,Female,Sialkot,Sales,Smartwatch,Office,3,144846.18,5.8,Cash,Completed,2.2,5.0,5,434538.54,25203.24,409335.3
ORD10622,CUST1272,2025-08-08,63.0,Male,Karachi,Sales,Phone,Electronics,2,21101.75,28.52,Card,Completed,1.6,10.0,9,42203.5,12036.44,30167.06
ORD10623,CUST1273,2025-08-09,30.0,Female,Sialkot,Finance,Mouse,Office,7,39052.95,12.26,Cash,Completed,4.2,6.0,8,273370.65,33515.24,239855.41
ORD10624,CUST1274,2025-08-10,57.0,Male,Multan,HR,Tablet,Electronics,2,110170.95,14.0,EasyPaisa,Pending,1.9,5.0,11,220341.9,30847.87,189494.03
ORD10625,CUST1275,2025-08-11,59.0,Male,Lahore,Marketing,Monitor,Accessories,4,127859.8,1.58,Bank Transfer,Pending,3.9,4.0,13,511439.2,8080.74,503358.46
ORD10626,CUST1276,2025-08-12,26.0,Male,Rawalpindi,IT,Printer,Office,3,65068.71,1.13,JazzCash,Completed,4.8,14.0,3,195206.13,2205.83,193000.3
ORD10627,CUST1277,2025-08-13,44.0,Male,Lahore,Finance,Tablet,Office,6,79456.05,21.52,Cash,Completed,3.1,13.0,5,476736.3,102593.65,374142.65
ORD10628,CUST1278,2025-08-14,19.0,Male,Multan,IT,Smartwatch,Office,3,22198.27,16.14,EasyPaisa,Returned,3.2,1.0,15,66594.81,10748.4,55846.41
ORD10629,CUST1279,2025-08-15,22.0,Female,Rawalpindi,Finance,Mouse,Accessories,1,76153.34,15.26,Bank Transfer,Completed,2.8,7.0,11,76153.34,11621.0,64532.34
ORD10630,CUST1280,2025-08-16,46.0,Female,Islamabad,HR,Laptop,Electronics,5,241656.33,7.29,Card,Completed,2.3,9.0,4,1208281.65,88083.73,1120197.92
ORD10631,CUST1281,2025-08-17,54.0,Female,Islamabad,HR,Headphones,Electronics,5,236204.49,22.34,Bank Transfer,Completed,2.9,6.0,11,1181022.45,263840.42,917182.03
ORD10632,CUST1282,2025-08-17,55.0,Female,Sialkot,HR,Printer,Office,1,84052.13,5.05,Card,Pending,3.4,3.0,14,84052.13,4244.63,79807.5
ORD10633,CUST1283,2025-08-18,36.0,Male,Multan,Operations,Printer,Accessories,7,142928.06,5.7,Card,Completed,4.9,10.0,0,1000496.42,57028.3,943468.12
ORD10634,CUST1284,2025-08-19,25.0,Female,Sialkot,HR,Tablet,Accessories,5,227444.05,13.82,Cash,Completed,4.8,14.0,5,1137220.25,157163.84,980056.41
ORD10635,CUST1285,2025-08-20,65.0,Male,Faisalabad,Sales,Smartwatch,Accessories,2,2042.86,8.59,Cash,Completed,4.4,4.0,8,4085.72,350.96,3734.76
ORD10636,CUST1286,2025-08-21,62.0,Female,Karachi,Sales,Laptop,Accessories,5,202765.55,7.42,Bank Transfer,Completed,4.6,10.0,14,1013827.75,75226.02,938601.73
ORD10637,CUST1287,2025-08-22,18.0,Male,Gujranwala,Operations,Webcam,Accessories,5,237118.2,19.36,EasyPaisa,Completed,2.9,5.0,14,1185591.0,229530.42,956060.58
ORD10638,CUST1288,2025-08-23,39.0,Male,Faisalabad,Marketing,Mouse,Electronics,1,23285.77,19.53,Bank Transfer,Completed,3.6,12.0,11,23285.77,4547.71,18738.06
ORD10639,CUST1289,2025-08-24,34.0,Female,Karachi,IT,Webcam,Electronics,7,40781.2,24.74,JazzCash,Completed,4.6,12.0,2,285468.4,70624.88,214843.52
ORD10640,CUST1290,2025-08-25,24.0,Male,Rawalpindi,Finance,Headphones,Electronics,4,240206.2,12.53,Card,Completed,,1.0,10,960824.8,120391.35,840433.45
ORD10641,CUST1291,2025-08-26,42.0,Male,Sialkot,Finance,Laptop,Office,5,134616.27,2.19,Card,Completed,4.8,5.0,14,673081.35,14740.48,658340.87
ORD10642,CUST1292,2025-08-27,62.0,Female,Rawalpindi,Operations,Laptop,Accessories,6,4042.06,8.21,Cash,Completed,2.7,1.0,2,24252.36,1991.12,22261.24
ORD10643,CUST1293,2025-08-28,21.0,Male,Rawalpindi,Sales,Mouse,Office,5,64779.18,29.4,EasyPaisa,Returned,3.4,9.0,13,323895.9,95225.39,228670.51
ORD10644,CUST1294,2025-08-29,53.0,Female,Karachi,Finance,Keyboard,Accessories,4,112760.95,17.89,Cash,Cancelled,3.8,7.0,1,451043.8,80691.74,370352.06
ORD10645,CUST1295,2025-08-30,23.0,Female,Multan,Sales,Webcam,Electronics,1,173380.77,21.29,JazzCash,Completed,4.8,3.0,12,173380.77,36912.77,136468.0
ORD10646,CUST1296,2025-08-31,,Female,Karachi,Marketing,Phone,Office,4,183423.51,0.22,Bank Transfer,Pending,2.0,9.0,3,733694.04,1614.13,732079.91
ORD10647,CUST1297,2025-09-01,36.0,Male,Peshawar,IT,Printer,Electronics,1,248857.67,15.55,Bank Transfer,Completed,4.0,2.0,9,248857.67,38697.37,210160.3
ORD10648,CUST1298,2025-09-02,61.0,Male,Islamabad,Marketing,Keyboard,Accessories,2,72234.04,1.13,EasyPaisa,Returned,3.1,12.0,2,144468.08,1632.49,142835.59
ORD10649,CUST1299,2025-09-03,56.0,Male,Islamabad,Operations,Phone,Accessories,1,134785.92,17.08,Cash,Completed,2.1,7.0,11,134785.92,23021.44,111764.48
ORD10650,CUST1300,2025-09-03,44.0,Female,Faisalabad,HR,Smartwatch,Accessories,2,133564.23,27.62,Cash,Completed,4.1,9.0,1,267128.46,73780.88,193347.58
ORD10651,CUST1301,2025-09-04,27.0,Male,Islamabad,HR,Mouse,Electronics,2,101708.49,29.05,JazzCash,Completed,3.2,6.0,0,203416.98,59092.63,144324.35
ORD10652,CUST1302,2025-09-05,43.0,Female,Karachi,HR,Smartwatch,Accessories,1,42705.89,16.22,Bank Transfer,Completed,3.6,10.0,2,42705.89,6926.9,35778.99
ORD10653,CUST1303,2025-09-06,36.0,Female,Burewala,Marketing,Printer,Electronics,6,244375.41,13.75,Cash,Returned,2.3,5.0,15,1466252.46,201609.71,1264642.75
ORD10654,CUST1304,2025-09-07,,Male,Sialkot,Finance,Monitor,Office,3,213402.64,28.35,EasyPaisa,Completed,2.9,12.0,9,640207.92,181498.95,458708.97
ORD10655,CUST1305,2025-09-08,,Female,Karachi,IT,Phone,Accessories,1,124834.09,20.21,Bank Transfer,Completed,3.5,7.0,15,124834.09,25228.97,99605.12
ORD10656,CUST1306,2025-09-09,62.0,Male,Karachi,HR,Keyboard,Accessories,5,151009.73,1.95,JazzCash,Completed,2.6,14.0,5,755048.65,14723.45,740325.2
ORD10657,CUST1307,2025-09-10,30.0,Male,Gujranwala,Operations,Phone,Accessories,6,57201.63,13.97,EasyPaisa,Completed,1.8,6.0,8,343209.78,47946.41,295263.37
ORD10658,CUST1308,2025-09-11,45.0,Male,Sialkot,Operations,Phone,Office,6,136174.87,7.21,Card,Completed,4.8,5.0,10,817049.22,58909.25,758139.97
ORD10659,CUST1309,2025-09-12,37.0,Male,Peshawar,HR,Mouse,Accessories,5,173895.05,14.09,JazzCash,Completed,3.0,14.0,4,869475.25,122509.06,746966.19
ORD10660,CUST1310,2025-09-13,45.0,Male,Islamabad,HR,Smartwatch,Electronics,3,129034.17,13.66,EasyPaisa,Returned,3.9,2.0,14,387102.51,52878.2,334224.31
ORD10661,CUST1311,2025-09-14,25.0,Female,Sialkot,IT,Webcam,Electronics,6,247576.15,17.46,Cash,Completed,2.6,8.0,2,1485456.9,259360.77,1226096.13
ORD10662,CUST1312,2025-09-15,58.0,Female,Islamabad,HR,Monitor,Accessories,2,153029.74,10.7,Card,Completed,2.4,13.0,15,306059.48,32748.36,273311.12
ORD10663,CUST1313,2025-09-16,56.0,Female,Faisalabad,IT,Mouse,Accessories,3,93057.94,4.93,JazzCash,Returned,2.6,7.0,13,279173.82,13763.27,265410.55
ORD10664,CUST1314,2025-09-17,18.0,Male,Sialkot,Operations,Headphones,Office,7,193151.93,15.11,Cash,Completed,2.6,,4,1352063.51,204296.8,1147766.71
ORD10665,CUST1315,2025-09-18,20.0,Male,Islamabad,HR,Mouse,Office,5,43030.4,24.91,Card,Completed,3.2,5.0,4,215152.0,53594.36,161557.64
ORD10666,CUST1316,2025-09-19,30.0,Male,Peshawar,Marketing,Printer,Office,3,96436.7,19.92,Bank Transfer,Completed,3.2,5.0,4,289310.1,57630.57,231679.53
ORD10667,CUST1317,2025-09-20,45.0,Female,Lahore,Marketing,Monitor,Accessories,1,87066.26,10.15,Cash,Pending,3.0,9.0,11,87066.26,8837.23,78229.03
ORD10668,CUST1318,2025-09-20,42.0,Male,Rawalpindi,Operations,Laptop,Office,3,108235.87,28.07,EasyPaisa,Completed,1.5,1.0,11,324707.61,91145.43,233562.18
ORD10669,CUST1319,2025-09-21,50.0,Female,Rawalpindi,IT,Headphones,Office,2,195554.07,27.37,JazzCash,Returned,3.0,9.0,15,391108.14,107046.3,284061.84
ORD10670,CUST1320,2025-09-22,55.0,Female,Peshawar,Marketing,Tablet,Electronics,1,121301.17,6.28,Card,Pending,1.7,6.0,6,121301.17,7617.71,113683.46
ORD10671,CUST1321,2025-09-23,23.0,Male,Gujranwala,IT,Mouse,Office,4,198606.61,1.18,Cash,Completed,1.5,4.0,4,794426.44,9374.23,785052.21
ORD10672,CUST1322,2025-09-24,61.0,Male,Lahore,Marketing,Phone,Electronics,5,144333.98,22.24,Bank Transfer,Completed,4.7,10.0,6,721669.9,160499.39,561170.51
ORD10673,CUST1323,2025-09-25,62.0,Female,Faisalabad,Marketing,Webcam,Electronics,5,85846.32,24.83,JazzCash,Completed,3.4,14.0,8,429231.6,106578.21,322653.39
ORD10674,CUST1324,2025-09-26,49.0,Male,Peshawar,IT,Laptop,Office,3,202589.7,29.04,JazzCash,Completed,3.6,7.0,4,607769.1,176496.15,431272.95
ORD10675,CUST1325,2025-09-27,62.0,Female,Rawalpindi,Finance,Mouse,Electronics,6,59953.27,26.7,Cash,Pending,2.6,9.0,1,359719.62,96045.14,263674.48
ORD10676,CUST1326,2025-09-28,64.0,Male,Rawalpindi,Marketing,Mouse,Accessories,1,56483.55,18.02,Bank Transfer,Returned,4.6,5.0,4,56483.55,10178.34,46305.21
ORD10677,CUST1327,2025-09-29,38.0,Male,Rawalpindi,HR,Keyboard,Accessories,4,126373.48,15.9,Card,Completed,3.6,14.0,7,505493.92,80373.53,425120.39
ORD10678,CUST1328,2025-09-30,33.0,Female,Multan,Operations,Keyboard,Office,1,65581.89,0.84,Cash,Completed,4.1,5.0,11,65581.89,550.89,65031.0
ORD10679,CUST1329,2025-10-01,38.0,Male,Peshawar,Finance,Laptop,Accessories,5,2767.22,7.4,Card,Completed,2.5,8.0,3,13836.1,1023.87,12812.23
ORD10680,CUST1330,2025-10-02,28.0,Female,Karachi,IT,Smartwatch,Electronics,1,162250.23,13.79,JazzCash,Completed,4.8,7.0,1,162250.23,22374.31,139875.92
ORD10681,CUST1331,2025-10-03,54.0,Male,Faisalabad,Finance,Keyboard,Accessories,4,128017.91,18.86,Card,Completed,4.3,13.0,9,512071.64,96576.71,415494.93
ORD10682,CUST1332,2025-10-04,53.0,Female,Rawalpindi,Sales,Phone,Office,6,111656.69,16.72,Bank Transfer,Completed,4.4,13.0,2,669940.14,112013.99,557926.15
ORD10683,CUST1333,2025-10-05,52.0,Female,Islamabad,Sales,Headphones,Office,3,241758.64,22.28,EasyPaisa,Completed,1.7,8.0,8,725275.92,161591.47,563684.45
ORD10684,CUST1334,2025-10-06,36.0,Male,Peshawar,Marketing,Tablet,Electronics,2,143014.2,8.39,Bank Transfer,Completed,2.1,11.0,8,286028.4,23997.78,262030.62
ORD10685,CUST1335,2025-10-06,37.0,Female,Multan,Marketing,Monitor,Office,1,215926.18,16.95,Card,Completed,2.1,12.0,7,215926.18,36599.49,179326.69
ORD10686,CUST1336,2025-10-07,35.0,Male,Peshawar,HR,Tablet,Accessories,2,35292.83,2.64,Cash,Pending,2.1,10.0,7,70585.66,1863.46,68722.2
ORD10687,CUST1337,2025-10-08,64.0,Male,Faisalabad,Operations,Tablet,Office,5,142517.01,12.41,JazzCash,Pending,4.4,2.0,7,712585.05,88431.8,624153.25
ORD10688,CUST1338,2025-10-09,58.0,Male,Multan,Finance,Monitor,Electronics,3,217060.92,22.5,EasyPaisa,Completed,1.1,9.0,7,651182.76,146516.12,504666.64
ORD10689,CUST1339,2025-10-10,31.0,Female,Faisalabad,Sales,Keyboard,Office,7,145984.89,20.8,Cash,Completed,1.3,3.0,15,1021894.23,212554.0,809340.23
ORD10690,CUST1340,2025-10-11,32.0,Female,Peshawar,Marketing,Laptop,Accessories,3,179644.54,29.72,Cash,Completed,2.1,6.0,7,538933.62,160171.07,378762.55
ORD10691,CUST1341,2025-10-12,48.0,Male,Karachi,Operations,Monitor,Electronics,1,93324.87,8.34,Bank Transfer,Completed,1.8,6.0,0,93324.87,7783.29,85541.58
ORD10692,CUST1342,2025-10-13,18.0,Male,Faisalabad,Finance,Printer,Accessories,6,23566.15,14.95,Card,Completed,1.9,2.0,5,141396.9,21138.84,120258.06
ORD10693,CUST1343,2025-10-14,20.0,Female,Multan,Marketing,Smartwatch,Electronics,3,114746.12,9.89,Bank Transfer,Pending,4.2,12.0,11,344238.36,34045.17,310193.19
ORD10694,CUST1344,2025-10-15,33.0,Male,Multan,Marketing,Headphones,Office,1,98922.61,13.22,Card,Completed,3.3,13.0,8,98922.61,13077.57,85845.04
ORD10695,CUST1345,2025-10-16,40.0,Male,Faisalabad,Sales,Webcam,Electronics,1,216831.52,25.71,Bank Transfer,Completed,1.0,7.0,7,216831.52,55747.38,161084.14
ORD10696,CUST1346,2025-10-17,,Female,Burewala,Sales,Keyboard,Electronics,2,61376.83,20.53,Cash,Completed,2.7,9.0,2,122753.66,25201.33,97552.33
ORD10697,CUST1347,2025-10-18,29.0,Male,Peshawar,Marketing,Smartwatch,Office,3,241700.19,26.47,JazzCash,Completed,2.6,12.0,10,725100.57,191934.12,533166.45
ORD10698,CUST1348,2025-10-19,27.0,Female,Burewala,IT,Monitor,Accessories,1,239555.46,6.11,Card,Completed,1.5,10.0,0,239555.46,14636.84,224918.62
ORD10699,CUST1349,2025-10-20,49.0,Male,Gujranwala,Marketing,Printer,Office,2,62284.09,26.2,EasyPaisa,Returned,3.7,11.0,1,124568.18,32636.86,91931.32
ORD10700,CUST1350,2025-10-21,33.0,Female,Peshawar,Operations,Webcam,Electronics,4,87338.96,1.79,EasyPaisa,Completed,3.8,1.0,10,349355.84,6253.47,343102.37
ORD10701,CUST1001,2025-10-22,25.0,Male,Faisalabad,Marketing,Headphones,Office,7,223941.16,26.66,Cash,Completed,3.9,8.0,14,1567588.12,417918.99,1149669.13
ORD10702,CUST1002,2025-10-23,55.0,Male,Lahore,HR,Headphones,Electronics,2,241672.24,9.87,Bank Transfer,Completed,3.9,2.0,1,483344.48,47706.1,435638.38
ORD10703,CUST1003,2025-10-23,29.0,Female,Faisalabad,HR,Keyboard,Office,2,111138.06,9.44,Bank Transfer,Returned,1.0,14.0,6,222276.12,20982.87,201293.25
ORD10704,CUST1004,2025-10-24,41.0,Male,Burewala,HR,Monitor,Office,1,80588.76,15.36,Cash,Completed,4.8,1.0,11,80588.76,12378.43,68210.33
ORD10705,CUST1005,2025-10-25,45.0,Female,Karachi,IT,Smartwatch,Accessories,5,131760.46,28.22,EasyPaisa,Completed,4.3,8.0,5,658802.3,185914.01,472888.29
ORD10706,CUST1006,2025-10-26,25.0,Male,Faisalabad,IT,Laptop,Electronics,5,172098.42,1.43,EasyPaisa,Cancelled,4.6,2.0,10,860492.1,12305.04,848187.06
ORD10707,CUST1007,2025-10-27,45.0,Female,Faisalabad,Marketing,Smartwatch,Accessories,6,68731.89,10.57,Bank Transfer,Completed,1.1,6.0,1,412391.34,43589.76,368801.58
ORD10708,CUST1008,2025-10-28,53.0,Female,Karachi,HR,Smartwatch,Electronics,5,184250.06,25.7,Card,Completed,4.7,6.0,7,921250.3,236761.33,684488.97
ORD10709,CUST1009,2025-10-29,43.0,Female,Faisalabad,IT,Headphones,Office,2,13388.51,11.88,JazzCash,Completed,4.2,5.0,14,26777.02,3181.11,23595.91
ORD10710,CUST1010,2025-10-30,25.0,Female,Rawalpindi,Sales,Laptop,Electronics,6,12798.98,5.97,Card,Completed,4.3,8.0,8,76793.88,4584.59,72209.29
ORD10711,CUST1011,2025-10-31,45.0,Male,Lahore,Marketing,Laptop,Accessories,1,96878.78,12.74,EasyPaisa,Completed,1.4,3.0,14,96878.78,12342.36,84536.42
ORD10712,CUST1012,2025-11-01,45.0,Male,Islamabad,Operations,Keyboard,Accessories,3,88691.56,11.57,Card,Completed,4.0,13.0,6,266074.68,30784.84,235289.84
ORD10713,CUST1013,2025-11-02,54.0,Female,Lahore,Finance,Webcam,Accessories,7,79250.49,27.46,JazzCash,Completed,4.8,10.0,3,554753.43,152335.29,402418.14
ORD10714,CUST1014,2025-11-03,58.0,Female,Faisalabad,Marketing,Mouse,Electronics,7,123009.43,22.86,Card,Completed,3.7,4.0,12,861066.01,196839.69,664226.32
ORD10715,CUST1015,2025-11-04,53.0,Female,Rawalpindi,Finance,Tablet,Accessories,2,80523.03,15.15,Card,Completed,3.3,7.0,12,161046.06,24398.48,136647.58
ORD10716,CUST1016,2025-11-05,44.0,Male,Peshawar,HR,Tablet,Accessories,2,48468.35,29.65,Card,Completed,4.8,7.0,0,96936.7,28741.73,68194.97
ORD10717,CUST1017,2025-11-06,34.0,Male,Faisalabad,Finance,Headphones,Accessories,6,77712.65,13.96,Card,Completed,2.8,13.0,3,466275.9,65092.12,401183.78
ORD10718,CUST1018,2025-11-07,26.0,Male,Burewala,HR,Mouse,Office,1,243738.62,1.75,Cash,Returned,3.4,12.0,3,243738.62,4265.43,239473.19
ORD10719,CUST1019,2025-11-08,50.0,Male,Rawalpindi,Sales,Webcam,Office,4,103072.8,7.87,EasyPaisa,Completed,2.9,14.0,7,412291.2,32447.32,379843.88
ORD10720,CUST1020,2025-11-08,37.0,Female,Karachi,Finance,Mouse,Electronics,2,111455.84,13.08,JazzCash,Completed,4.7,8.0,3,222911.68,29156.85,193754.83
ORD10721,CUST1021,2025-11-09,,Female,Rawalpindi,Marketing,Keyboard,Electronics,4,144347.97,4.71,EasyPaisa,Completed,1.3,2.0,3,577391.88,27195.16,550196.72
ORD10722,CUST1022,2025-11-10,45.0,Female,Karachi,HR,Smartwatch,Accessories,4,245843.52,28.43,Cash,Completed,3.0,11.0,12,983374.08,279573.25,703800.83
ORD10723,CUST1023,2025-11-11,65.0,Male,Gujranwala,Marketing,Headphones,Office,5,60779.52,23.01,Cash,Completed,3.7,12.0,1,303897.6,69926.84,233970.76
ORD10724,CUST1024,2025-11-12,46.0,Male,Islamabad,IT,Laptop,Accessories,1,170479.89,8.05,Cash,Completed,4.2,2.0,11,170479.89,13723.63,156756.26
ORD10725,CUST1025,2025-11-13,30.0,Male,Sialkot,HR,Headphones,Accessories,7,179138.18,17.72,Cash,Completed,3.3,4.0,9,1253967.26,222203.0,1031764.26
ORD10726,CUST1026,2025-11-14,63.0,Female,Rawalpindi,Finance,Tablet,Office,7,152027.44,21.64,Card,Completed,4.6,13.0,6,1064192.08,230291.17,833900.91
ORD10727,CUST1027,2025-11-15,52.0,Female,Multan,HR,Webcam,Office,4,22600.3,28.24,EasyPaisa,Pending,4.8,10.0,14,90401.2,25529.3,64871.9
ORD10728,CUST1028,2025-11-16,23.0,Male,Burewala,Marketing,Mouse,Office,7,169379.63,26.45,Bank Transfer,Completed,1.3,,3,1185657.41,313606.38,872051.03
ORD10729,CUST1029,2025-11-17,35.0,Female,Faisalabad,Sales,Webcam,Electronics,1,16491.63,15.46,JazzCash,Completed,2.6,9.0,10,16491.63,2549.61,13942.02
ORD10730,CUST1030,2025-11-18,22.0,Male,Burewala,HR,Keyboard,Electronics,5,149237.59,23.24,Cash,Completed,1.1,10.0,5,746187.95,173414.08,572773.87
ORD10731,CUST1031,2025-11-19,64.0,Male,Lahore,Finance,Headphones,Accessories,1,185025.5,16.86,EasyPaisa,Completed,2.3,12.0,2,185025.5,31195.3,153830.2
ORD10732,CUST1032,2025-11-20,42.0,Female,Sialkot,IT,Monitor,Electronics,2,53136.99,16.58,Cash,Completed,3.1,9.0,6,106273.98,17620.23,88653.75
ORD10733,CUST1033,2025-11-21,19.0,Male,Lahore,Operations,Headphones,Office,4,210484.69,3.44,Cash,Completed,4.6,13.0,5,841938.76,28962.69,812976.07
ORD10734,CUST1034,2025-11-22,27.0,Female,Gujranwala,Sales,Laptop,Office,1,8073.27,3.78,Cash,Completed,4.4,13.0,2,8073.27,305.17,7768.1
ORD10735,CUST1035,2025-11-23,47.0,Male,Sialkot,IT,Headphones,Electronics,7,211031.31,15.89,Cash,Pending,1.5,4.0,3,1477219.17,234730.13,1242489.04
ORD10736,CUST1036,2025-11-24,62.0,Female,Sialkot,HR,Printer,Accessories,3,115352.1,8.07,Cash,Cancelled,1.4,9.0,9,346056.3,27926.74,318129.56
ORD10737,CUST1037,2025-11-25,22.0,Female,Lahore,Marketing,Keyboard,Accessories,1,54788.19,0.63,JazzCash,Completed,3.4,14.0,13,54788.19,345.17,54443.02
ORD10738,CUST1038,2025-11-25,50.0,Female,Karachi,Marketing,Phone,Electronics,4,33877.65,21.69,EasyPaisa,Completed,3.1,3.0,4,135510.6,29392.25,106118.35
ORD10739,CUST1039,2025-11-26,18.0,Male,Lahore,Finance,Keyboard,Accessories,5,238350.14,0.97,Cash,Cancelled,2.1,12.0,8,1191750.7,11559.98,1180190.72
ORD10740,CUST1040,2025-11-27,35.0,Male,Burewala,Marketing,Mouse,Accessories,7,18630.06,17.86,Cash,Completed,4.6,5.0,13,130410.42,23291.3,107119.12
ORD10741,CUST1041,2025-11-28,49.0,Female,Karachi,Sales,Phone,Accessories,5,50173.81,16.18,Cash,Completed,4.7,10.0,5,250869.05,40590.61,210278.44
ORD10742,CUST1042,2025-11-29,64.0,Female,Burewala,Marketing,Mouse,Office,4,87281.68,29.06,Cash,Completed,2.6,9.0,12,349126.72,101456.22,247670.5
ORD10743,CUST1043,2025-11-30,28.0,Male,Gujranwala,Finance,Mouse,Office,7,155248.59,14.53,Card,Completed,4.6,6.0,3,1086740.13,157903.34,928836.79
ORD10744,CUST1044,2025-12-01,38.0,Male,Faisalabad,Operations,Laptop,Electronics,2,136427.87,1.91,Card,Completed,2.5,3.0,10,272855.74,5211.54,267644.2
ORD10745,CUST1045,2025-12-02,43.0,Male,Peshawar,HR,Laptop,Office,7,31848.05,16.55,Bank Transfer,Completed,3.9,10.0,10,222936.35,36895.97,186040.38
ORD10746,CUST1046,2025-12-03,42.0,Female,Karachi,HR,Smartwatch,Accessories,2,72787.13,25.23,Cash,Completed,2.9,,6,145574.26,36728.39,108845.87
ORD10747,CUST1047,2025-12-04,39.0,Male,Gujranwala,Marketing,Tablet,Office,5,60068.57,29.91,Bank Transfer,Completed,1.5,6.0,1,300342.85,89832.55,210510.3
ORD10748,CUST1048,2025-12-05,44.0,Male,Multan,IT,Smartwatch,Electronics,5,53778.94,12.91,JazzCash,Pending,4.7,4.0,3,268894.7,34714.31,234180.39
ORD10749,CUST1049,2025-12-06,,Female,Gujranwala,HR,Smartwatch,Office,4,103080.51,9.61,Bank Transfer,Completed,2.8,14.0,4,412322.04,39624.15,372697.89
ORD10750,CUST1050,2025-12-07,50.0,Male,Lahore,Operations,Tablet,Accessories,2,176155.85,27.2,EasyPaisa,Completed,3.9,4.0,3,352311.7,95828.78,256482.92
ORD10751,CUST1051,2025-12-08,51.0,Male,Lahore,Marketing,Monitor,Accessories,5,54754.51,5.74,Card,Completed,2.5,8.0,3,273772.55,15714.54,258058.01
ORD10752,CUST1052,2025-12-09,58.0,Male,Peshawar,Finance,Phone,Electronics,2,91986.38,18.46,Card,Completed,1.1,7.0,10,183972.76,33961.37,150011.39
ORD10753,CUST1053,2025-12-10,52.0,Female,Gujranwala,Operations,Webcam,Office,5,98033.9,12.17,Cash,Pending,1.4,1.0,12,490169.5,59653.63,430515.87
ORD10754,CUST1054,2025-12-11,18.0,Female,Islamabad,Marketing,Smartwatch,Office,7,244125.9,1.23,Cash,Completed,3.0,6.0,15,1708881.3,21019.24,1687862.06
ORD10755,CUST1055,2025-12-11,38.0,Female,Faisalabad,Operations,Headphones,Office,1,238689.26,10.42,JazzCash,Completed,3.8,8.0,8,238689.26,24871.42,213817.84
ORD10756,CUST1056,2025-12-12,65.0,Female,Lahore,HR,Headphones,Accessories,3,200134.33,7.96,JazzCash,Completed,2.3,3.0,13,600402.99,47792.08,552610.91
ORD10757,CUST1057,2025-12-13,23.0,Female,Peshawar,Finance,Mouse,Electronics,7,60793.9,20.58,EasyPaisa,Completed,3.8,14.0,10,425557.3,87579.69,337977.61
ORD10758,CUST1058,2025-12-14,45.0,Female,Faisalabad,Marketing,Tablet,Office,6,17475.31,28.46,Cash,Completed,3.8,9.0,12,104851.86,29840.84,75011.02
ORD10759,CUST1059,2025-12-15,34.0,Female,Gujranwala,Sales,Mouse,Accessories,1,79567.58,8.04,Cash,Completed,3.8,10.0,1,79567.58,6397.23,73170.35
ORD10760,CUST1060,2025-12-16,22.0,Male,Gujranwala,Finance,Printer,Accessories,6,67065.24,24.34,JazzCash,Completed,3.0,2.0,5,402391.44,97942.08,304449.36
